PERIODO;MES;DIA;DIA_NOMBRE;COMUNA;Es fecha importante;Riesgo;Numero de accidentes;Accidentes con Heridos;Accidentes con solo daños;Accidentes con muertos
2015;7;14;MARTES   ;Guayabal;0;Alto;6;4;2;0
2015;7;14;MARTES   ;Guayabal;0;Medio;1;0;0;1
2015;7;14;MARTES   ;La América;0;Bajo;1;0;1;0
2015;7;14;MARTES   ;La América;0;Medio;8;3;5;0
2015;7;14;MARTES   ;La Candelaria;0;Alto;34;14;19;1
2015;7;14;MARTES   ;La Candelaria;0;Bajo;1;1;0;0
2015;7;14;MARTES   ;La Candelaria;0;Medio;5;4;1;0
2015;7;14;MARTES   ;Laureles Estadio;0;Alto;12;3;9;0
2015;7;14;MARTES   ;Laureles Estadio;0;Bajo;1;0;1;0
2015;7;14;MARTES   ;Laureles Estadio;0;Medio;8;3;5;0
2015;7;14;MARTES   ;Manrique;0;Bajo;2;2;0;0
2015;7;14;MARTES   ;Manrique;0;Medio;2;2;0;0
2015;7;14;MARTES   ;Popular;0;Bajo;1;0;1;0
2015;7;14;MARTES   ;Robledo;0;Bajo;2;2;0;0
2015;7;14;MARTES   ;Robledo;0;Medio;7;6;1;0
2015;7;14;MARTES   ;Santa Cruz;0;Bajo;1;0;1;0
2015;7;14;MARTES   ;Villa Hermosa;0;Bajo;2;1;1;0
2015;7;14;MARTES   ;Villa Hermosa;0;Medio;2;2;0;0
2015;7;15;MIÉRCOLES;Aranjuez;0;Bajo;3;2;1;0
2015;7;15;MIÉRCOLES;Aranjuez;0;Medio;9;6;3;0
2015;7;15;MIÉRCOLES;Belén;0;Alto;1;1;0;0
2015;7;15;MIÉRCOLES;Belén;0;Bajo;5;5;0;0
2015;7;15;MIÉRCOLES;Belén;0;Medio;4;4;0;0
2015;7;15;MIÉRCOLES;Castilla;0;Alto;11;4;7;0
2015;7;15;MIÉRCOLES;Castilla;0;Bajo;3;1;2;0
2015;7;15;MIÉRCOLES;Castilla;0;Medio;9;7;2;0
2015;7;15;MIÉRCOLES;Corregimiento de Altavista;0;Bajo;2;1;1;0
2015;7;15;MIÉRCOLES;Corregimiento de San Antonio de Prado;0;Medio;1;1;0;0
2015;7;15;MIÉRCOLES;Corregimiento de San Cristóbal;0;Medio;1;1;0;0
2015;7;15;MIÉRCOLES;Corregimiento de Santa Elena;0;Medio;1;1;0;0
2015;7;15;MIÉRCOLES;Doce de Octubre;0;Medio;6;6;0;0
2015;7;15;MIÉRCOLES;El Poblado;0;Alto;1;1;0;0
2015;7;15;MIÉRCOLES;El Poblado;0;Bajo;6;3;3;0
2015;7;15;MIÉRCOLES;El Poblado;0;Medio;6;2;4;0
2015;7;15;MIÉRCOLES;Guayabal;0;Alto;4;3;1;0
2015;7;15;MIÉRCOLES;Guayabal;0;Medio;3;2;1;0
2015;7;15;MIÉRCOLES;La América;0;Medio;5;4;1;0
2015;7;15;MIÉRCOLES;La Candelaria;0;Alto;27;12;15;0
2015;7;15;MIÉRCOLES;La Candelaria;0;Medio;2;0;2;0
2015;7;15;MIÉRCOLES;Laureles Estadio;0;Alto;7;5;2;0
2015;7;15;MIÉRCOLES;Laureles Estadio;0;Medio;8;6;2;0
2015;7;15;MIÉRCOLES;Manrique;0;Bajo;1;1;0;0
2015;7;15;MIÉRCOLES;Manrique;0;Medio;1;1;0;0
2015;7;15;MIÉRCOLES;Popular;0;Bajo;3;2;1;0
2015;7;15;MIÉRCOLES;Robledo;0;Bajo;2;2;0;0
2015;7;15;MIÉRCOLES;Robledo;0;Medio;11;8;3;0
2015;7;15;MIÉRCOLES;San Javier;0;Bajo;3;3;0;0
2015;7;15;MIÉRCOLES;Santa Cruz;0;Bajo;2;1;1;0
2015;7;15;MIÉRCOLES;Villa Hermosa;0;Bajo;1;0;1;0
2015;7;15;MIÉRCOLES;Villa Hermosa;0;Medio;3;1;2;0
2015;7;16;JUEVES   ;Aranjuez;0;Bajo;3;3;0;0
2015;7;16;JUEVES   ;Aranjuez;0;Medio;9;8;1;0
2015;7;16;JUEVES   ;Belén;0;Alto;1;0;1;0
2015;7;16;JUEVES   ;Belén;0;Bajo;3;1;1;1
2015;7;16;JUEVES   ;Belén;0;Medio;6;3;3;0
2015;7;16;JUEVES   ;Buenos Aires;0;Bajo;6;4;2;0
2015;7;16;JUEVES   ;Buenos Aires;0;Medio;2;0;2;0
2015;7;16;JUEVES   ;Castilla;0;Alto;3;2;1;0
2015;7;16;JUEVES   ;Castilla;0;Bajo;1;1;0;0
2015;7;16;JUEVES   ;Castilla;0;Medio;2;1;1;0
2015;7;16;JUEVES   ;Corregimiento de San Antonio de Prado;0;Medio;1;1;0;0
2015;7;16;JUEVES   ;Corregimiento de San Cristóbal;0;Bajo;1;1;0;0
2015;7;16;JUEVES   ;Corregimiento de San Cristóbal;0;Medio;1;1;0;0
2015;7;16;JUEVES   ;Corregimiento de Santa Elena;0;Bajo;1;1;0;0
2015;7;16;JUEVES   ;Doce de Octubre;0;Medio;1;1;0;0
2015;7;16;JUEVES   ;El Poblado;0;Alto;4;3;1;0
2015;7;16;JUEVES   ;El Poblado;0;Bajo;3;1;2;0
2015;7;16;JUEVES   ;El Poblado;0;Medio;7;4;3;0
2015;7;16;JUEVES   ;Guayabal;0;Alto;5;3;2;0
2015;7;16;JUEVES   ;Guayabal;0;Medio;2;1;1;0
2015;7;16;JUEVES   ;La América;0;Medio;3;1;2;0
2015;7;16;JUEVES   ;La Candelaria;0;Alto;23;8;15;0
2015;7;16;JUEVES   ;La Candelaria;0;Medio;5;1;4;0
2015;7;16;JUEVES   ;Laureles Estadio;0;Alto;6;2;4;0
2015;7;16;JUEVES   ;Laureles Estadio;0;Medio;4;1;3;0
2015;7;16;JUEVES   ;Manrique;0;Bajo;1;0;1;0
2015;7;16;JUEVES   ;Manrique;0;Medio;3;2;1;0
2015;7;16;JUEVES   ;Popular;0;Bajo;4;2;2;0
2015;7;16;JUEVES   ;Robledo;0;Bajo;2;0;2;0
2015;7;16;JUEVES   ;Robledo;0;Medio;5;4;1;0
2015;7;16;JUEVES   ;San Javier;0;Bajo;3;1;2;0
2015;7;16;JUEVES   ;San Javier;0;Medio;1;0;1;0
2015;7;16;JUEVES   ;Santa Cruz;0;Bajo;2;2;0;0
2015;7;16;JUEVES   ;Villa Hermosa;0;Medio;1;1;0;0
2015;7;17;VIERNES  ;Aranjuez;0;Bajo;2;1;1;0
2015;7;17;VIERNES  ;Aranjuez;0;Medio;9;3;5;1
2015;7;17;VIERNES  ;Belén;0;Alto;2;2;0;0
2015;7;17;VIERNES  ;Belén;0;Bajo;1;0;1;0
2015;7;17;VIERNES  ;Belén;0;Medio;3;1;2;0
2015;7;17;VIERNES  ;Buenos Aires;0;Medio;3;1;2;0
2015;7;17;VIERNES  ;Castilla;0;Alto;8;4;4;0
2015;7;17;VIERNES  ;Castilla;0;Bajo;1;1;0;0
2015;7;17;VIERNES  ;Castilla;0;Medio;7;2;5;0
2015;7;17;VIERNES  ;Corregimiento de Altavista;0;Bajo;1;1;0;0
2015;7;17;VIERNES  ;Corregimiento de San Antonio de Prado;0;Medio;1;1;0;0
2015;7;17;VIERNES  ;Corregimiento de San Cristóbal;0;Medio;1;1;0;0
2015;7;17;VIERNES  ;Doce de Octubre;0;Medio;4;4;0;0
2015;7;17;VIERNES  ;El Poblado;0;Alto;3;1;2;0
2015;7;17;VIERNES  ;El Poblado;0;Bajo;6;3;3;0
2015;7;17;VIERNES  ;El Poblado;0;Medio;13;6;7;0
2015;7;17;VIERNES  ;Guayabal;0;Alto;4;3;1;0
2015;7;17;VIERNES  ;Guayabal;0;Bajo;1;0;1;0
2015;7;17;VIERNES  ;Guayabal;0;Medio;2;0;2;0
2015;7;17;VIERNES  ;La América;0;Bajo;1;0;1;0
2015;7;17;VIERNES  ;La América;0;Medio;1;0;1;0
2015;7;17;VIERNES  ;La Candelaria;0;Alto;31;16;15;0
2015;7;17;VIERNES  ;La Candelaria;0;Bajo;1;0;1;0
2015;7;17;VIERNES  ;La Candelaria;0;Medio;9;5;4;0
2015;7;17;VIERNES  ;Laureles Estadio;0;Alto;11;4;7;0
2015;7;17;VIERNES  ;Laureles Estadio;0;Medio;6;2;4;0
2015;7;17;VIERNES  ;Manrique;0;Medio;4;3;1;0
2015;7;17;VIERNES  ;Popular;0;Bajo;1;0;1;0
2015;7;17;VIERNES  ;Robledo;0;Bajo;3;2;1;0
2015;7;17;VIERNES  ;Robledo;0;Medio;3;0;3;0
2015;7;17;VIERNES  ;San Javier;0;Bajo;1;1;0;0
2015;7;17;VIERNES  ;Villa Hermosa;0;Bajo;1;1;0;0
2015;7;17;VIERNES  ;Villa Hermosa;0;Medio;1;0;1;0
2015;7;18;SÁBADO   ;Aranjuez;1;Bajo;1;0;1;0
2015;7;18;SÁBADO   ;Aranjuez;1;Medio;6;5;1;0
2015;7;18;SÁBADO   ;Belén;1;Alto;1;0;1;0
2015;7;18;SÁBADO   ;Belén;1;Bajo;4;1;3;0
2015;7;18;SÁBADO   ;Belén;1;Medio;4;3;1;0
2015;7;18;SÁBADO   ;Buenos Aires;1;Bajo;1;1;0;0
2015;7;18;SÁBADO   ;Buenos Aires;1;Medio;4;2;2;0
2015;7;18;SÁBADO   ;Castilla;1;Alto;5;2;3;0
2015;7;18;SÁBADO   ;Castilla;1;Medio;3;1;2;0
2015;7;18;SÁBADO   ;Corregimiento de Altavista;1;Bajo;2;2;0;0
2015;7;18;SÁBADO   ;Corregimiento de San Cristóbal;1;Bajo;1;0;1;0
2015;7;18;SÁBADO   ;Corregimiento de San Cristóbal;1;Medio;4;2;2;0
2015;7;18;SÁBADO   ;Doce de Octubre;1;Medio;3;1;2;0
2015;7;18;SÁBADO   ;El Poblado;1;Bajo;1;1;0;0
2015;7;18;SÁBADO   ;El Poblado;1;Medio;6;3;3;0
2015;7;18;SÁBADO   ;Guayabal;1;Alto;3;2;1;0
2015;7;18;SÁBADO   ;Guayabal;1;Bajo;1;0;1;0
2015;7;18;SÁBADO   ;Guayabal;1;Medio;4;2;2;0
2015;7;18;SÁBADO   ;La América;1;Bajo;2;2;0;0
2015;7;18;SÁBADO   ;La América;1;Medio;3;2;1;0
2015;7;18;SÁBADO   ;La Candelaria;1;Alto;29;17;12;0
2015;7;18;SÁBADO   ;La Candelaria;1;Medio;3;2;1;0
2015;7;18;SÁBADO   ;Laureles Estadio;1;Alto;1;1;0;0
2015;7;18;SÁBADO   ;Laureles Estadio;1;Medio;2;2;0;0
2015;7;18;SÁBADO   ;Manrique;1;Bajo;1;1;0;0
2015;7;18;SÁBADO   ;Manrique;1;Medio;3;2;1;0
2015;7;18;SÁBADO   ;Popular;1;Bajo;3;1;2;0
2015;7;18;SÁBADO   ;Robledo;1;Bajo;5;4;1;0
2015;7;18;SÁBADO   ;Robledo;1;Medio;11;6;5;0
2015;7;18;SÁBADO   ;San Javier;1;Bajo;4;2;2;0
2015;7;18;SÁBADO   ;Santa Cruz;1;Bajo;3;1;2;0
2015;7;18;SÁBADO   ;Villa Hermosa;1;Bajo;1;0;1;0
2015;7;18;SÁBADO   ;Villa Hermosa;1;Medio;1;1;0;0
2015;7;19;DOMINGO  ;Aranjuez;1;Bajo;3;3;0;0
2015;7;19;DOMINGO  ;Aranjuez;1;Medio;4;3;0;1
2015;7;19;DOMINGO  ;Belén;1;Alto;1;1;0;0
2015;7;19;DOMINGO  ;Belén;1;Bajo;5;5;0;0
2015;7;19;DOMINGO  ;Belén;1;Medio;4;2;1;1
2015;7;19;DOMINGO  ;Buenos Aires;1;Bajo;2;2;0;0
2015;7;19;DOMINGO  ;Buenos Aires;1;Medio;3;3;0;0
2015;7;19;DOMINGO  ;Castilla;1;Alto;5;3;2;0
2015;7;19;DOMINGO  ;Castilla;1;Bajo;2;1;1;0
2015;7;19;DOMINGO  ;Castilla;1;Medio;7;5;2;0
2015;7;19;DOMINGO  ;Corregimiento de San Cristóbal;1;Medio;1;1;0;0
2015;7;19;DOMINGO  ;Corregimiento de Santa Elena;1;Bajo;2;1;1;0
2015;7;19;DOMINGO  ;Doce de Octubre;1;Medio;2;2;0;0
2015;7;19;DOMINGO  ;El Poblado;1;Bajo;1;0;1;0
2015;7;19;DOMINGO  ;Guayabal;1;Alto;1;1;0;0
2015;7;19;DOMINGO  ;Guayabal;1;Bajo;1;1;0;0
2015;7;19;DOMINGO  ;Guayabal;1;Medio;1;1;0;0
2015;7;19;DOMINGO  ;La América;1;Bajo;1;0;1;0
2015;7;19;DOMINGO  ;La América;1;Medio;5;3;2;0
2015;7;19;DOMINGO  ;La Candelaria;1;Alto;7;4;3;0
2015;7;19;DOMINGO  ;La Candelaria;1;Medio;1;1;0;0
2015;7;19;DOMINGO  ;Laureles Estadio;1;Alto;2;1;1;0
2015;7;19;DOMINGO  ;Laureles Estadio;1;Medio;3;2;1;0
2015;7;19;DOMINGO  ;Manrique;1;Medio;3;3;0;0
2015;7;19;DOMINGO  ;Robledo;1;Medio;6;4;2;0
2015;7;19;DOMINGO  ;San Javier;1;Bajo;1;1;0;0
2015;7;19;DOMINGO  ;Santa Cruz;1;Bajo;1;1;0;0
2015;7;19;DOMINGO  ;Villa Hermosa;1;Medio;2;2;0;0
2015;7;20;LUNES    ;Aranjuez;1;Bajo;2;1;1;0
2015;7;20;LUNES    ;Aranjuez;1;Medio;4;4;0;0
2015;7;20;LUNES    ;Belén;1;Medio;7;3;4;0
2015;7;20;LUNES    ;Buenos Aires;1;Bajo;1;1;0;0
2015;7;20;LUNES    ;Buenos Aires;1;Medio;5;4;1;0
2015;7;20;LUNES    ;Castilla;1;Alto;7;3;4;0
2015;7;20;LUNES    ;Castilla;1;Bajo;1;1;0;0
2015;7;20;LUNES    ;Castilla;1;Medio;5;2;3;0
2015;7;20;LUNES    ;Corregimiento de San Cristóbal;1;Bajo;1;0;1;0
2015;7;20;LUNES    ;Corregimiento de San Cristóbal;1;Medio;2;2;0;0
2015;7;20;LUNES    ;Doce de Octubre;1;Medio;1;1;0;0
2015;7;20;LUNES    ;El Poblado;1;Bajo;3;0;3;0
2015;7;20;LUNES    ;El Poblado;1;Medio;4;1;3;0
2015;7;20;LUNES    ;Guayabal;1;Alto;3;3;0;0
2015;7;20;LUNES    ;Guayabal;1;Medio;1;0;1;0
2015;7;20;LUNES    ;La América;1;Bajo;1;0;1;0
2015;7;20;LUNES    ;La América;1;Medio;2;2;0;0
2015;7;20;LUNES    ;La Candelaria;1;Alto;6;2;4;0
2015;7;20;LUNES    ;La Candelaria;1;Medio;1;0;1;0
2015;7;20;LUNES    ;Laureles Estadio;1;Alto;2;1;1;0
2015;7;20;LUNES    ;Laureles Estadio;1;Medio;4;0;4;0
2015;7;20;LUNES    ;Manrique;1;Medio;2;2;0;0
2015;7;20;LUNES    ;Popular;1;Bajo;1;1;0;0
2015;7;20;LUNES    ;Robledo;1;Bajo;3;2;1;0
2015;7;20;LUNES    ;Robledo;1;Medio;2;1;1;0
2015;7;20;LUNES    ;San Javier;1;Bajo;2;1;1;0
2015;7;20;LUNES    ;Santa Cruz;1;Bajo;1;1;0;0
2015;7;20;LUNES    ;Villa Hermosa;1;Bajo;1;1;0;0
2015;7;20;LUNES    ;Villa Hermosa;1;Medio;2;2;0;0
2015;7;21;MARTES   ;Aranjuez;0;Bajo;3;3;0;0
2015;7;21;MARTES   ;Aranjuez;0;Medio;1;1;0;0
2015;7;21;MARTES   ;Belén;0;Alto;1;0;1;0
2015;7;21;MARTES   ;Belén;0;Bajo;2;1;1;0
2015;7;21;MARTES   ;Belén;0;Medio;4;2;2;0
2015;7;21;MARTES   ;Buenos Aires;0;Bajo;2;1;1;0
2015;7;21;MARTES   ;Buenos Aires;0;Medio;5;3;1;1
2015;7;21;MARTES   ;Castilla;0;Alto;3;2;1;0
2015;7;21;MARTES   ;Castilla;0;Bajo;1;0;1;0
2015;7;21;MARTES   ;Castilla;0;Medio;7;5;2;0
2015;7;21;MARTES   ;Corregimiento de San Cristóbal;0;Bajo;1;1;0;0
2015;7;21;MARTES   ;Corregimiento de San Cristóbal;0;Medio;1;0;1;0
2015;7;21;MARTES   ;Corregimiento de Santa Elena;0;Medio;4;3;1;0
2015;7;21;MARTES   ;Doce de Octubre;0;Medio;3;2;1;0
2015;7;21;MARTES   ;El Poblado;0;Alto;2;0;2;0
2015;7;21;MARTES   ;El Poblado;0;Bajo;5;3;2;0
2015;7;21;MARTES   ;El Poblado;0;Medio;6;2;4;0
2015;7;21;MARTES   ;Guayabal;0;Alto;12;6;6;0
2015;7;21;MARTES   ;Guayabal;0;Medio;1;0;1;0
2015;7;21;MARTES   ;La América;0;Bajo;3;2;1;0
2015;7;21;MARTES   ;La América;0;Medio;2;2;0;0
2015;7;21;MARTES   ;La Candelaria;0;Alto;26;11;15;0
2015;7;21;MARTES   ;La Candelaria;0;Bajo;1;0;1;0
2015;7;21;MARTES   ;La Candelaria;0;Medio;6;1;5;0
2015;7;21;MARTES   ;Laureles Estadio;0;Alto;6;0;6;0
2015;7;21;MARTES   ;Laureles Estadio;0;Medio;2;1;1;0
2015;7;21;MARTES   ;Manrique;0;Bajo;2;2;0;0
2015;7;21;MARTES   ;Manrique;0;Medio;1;0;1;0
2015;7;21;MARTES   ;Popular;0;Bajo;3;3;0;0
2015;7;21;MARTES   ;Robledo;0;Bajo;2;0;2;0
2015;7;21;MARTES   ;Robledo;0;Medio;6;2;4;0
2015;7;21;MARTES   ;San Javier;0;Bajo;1;1;0;0
2015;7;21;MARTES   ;San Javier;0;Medio;1;0;1;0
2015;7;21;MARTES   ;Santa Cruz;0;Bajo;2;0;2;0
2015;7;21;MARTES   ;Villa Hermosa;0;Medio;3;1;2;0
2015;7;22;MIÉRCOLES;Aranjuez;0;Bajo;1;0;1;0
2015;7;22;MIÉRCOLES;Aranjuez;0;Medio;6;5;1;0
2015;7;22;MIÉRCOLES;Belén;0;Alto;1;1;0;0
2015;7;22;MIÉRCOLES;Belén;0;Bajo;1;0;1;0
2015;7;22;MIÉRCOLES;Belén;0;Medio;5;2;3;0
2015;7;22;MIÉRCOLES;Buenos Aires;0;Bajo;2;2;0;0
2015;7;22;MIÉRCOLES;Buenos Aires;0;Medio;4;4;0;0
2015;7;22;MIÉRCOLES;Castilla;0;Alto;5;3;2;0
2015;7;22;MIÉRCOLES;Castilla;0;Bajo;1;0;1;0
2015;7;22;MIÉRCOLES;Castilla;0;Medio;2;1;1;0
2015;7;22;MIÉRCOLES;Corregimiento de Altavista;0;Bajo;1;0;1;0
2015;7;22;MIÉRCOLES;Corregimiento de Santa Elena;0;Bajo;1;1;0;0
2015;7;22;MIÉRCOLES;Doce de Octubre;0;Medio;6;5;1;0
2015;7;22;MIÉRCOLES;El Poblado;0;Alto;1;1;0;0
2015;7;22;MIÉRCOLES;El Poblado;0;Bajo;3;2;1;0
2015;7;22;MIÉRCOLES;El Poblado;0;Medio;9;2;7;0
2015;7;22;MIÉRCOLES;Guayabal;0;Alto;2;1;1;0
2015;7;22;MIÉRCOLES;Guayabal;0;Medio;3;1;2;0
2015;7;22;MIÉRCOLES;La América;0;Bajo;2;2;0;0
2015;7;22;MIÉRCOLES;La América;0;Medio;2;1;1;0
2015;7;22;MIÉRCOLES;La Candelaria;0;Alto;17;8;9;0
2015;7;22;MIÉRCOLES;La Candelaria;0;Medio;7;6;1;0
2015;7;22;MIÉRCOLES;Laureles Estadio;0;Alto;6;3;3;0
2015;7;22;MIÉRCOLES;Laureles Estadio;0;Medio;6;1;5;0
2015;7;22;MIÉRCOLES;Manrique;0;Medio;1;1;0;0
2015;7;22;MIÉRCOLES;Popular;0;Bajo;3;1;2;0
2015;7;22;MIÉRCOLES;Robledo;0;Bajo;3;2;1;0
2015;7;22;MIÉRCOLES;Robledo;0;Medio;4;3;1;0
2015;7;22;MIÉRCOLES;San Javier;0;Medio;1;1;0;0
2015;7;22;MIÉRCOLES;Santa Cruz;0;Bajo;1;1;0;0
2015;7;22;MIÉRCOLES;Villa Hermosa;0;Bajo;1;1;0;0
2015;7;22;MIÉRCOLES;Villa Hermosa;0;Medio;2;0;2;0
2015;7;23;JUEVES   ;Aranjuez;0;Bajo;3;1;2;0
2015;7;23;JUEVES   ;Aranjuez;0;Medio;3;1;2;0
2015;7;23;JUEVES   ;Belén;0;Alto;2;2;0;0
2015;7;23;JUEVES   ;Belén;0;Bajo;3;0;3;0
2015;7;23;JUEVES   ;Belén;0;Medio;1;1;0;0
2015;7;23;JUEVES   ;Buenos Aires;0;Bajo;1;0;1;0
2015;7;23;JUEVES   ;Buenos Aires;0;Medio;2;2;0;0
2015;7;23;JUEVES   ;Castilla;0;Alto;7;3;4;0
2015;7;23;JUEVES   ;Castilla;0;Medio;2;2;0;0
2015;7;23;JUEVES   ;Corregimiento de San Antonio de Prado;0;Medio;3;3;0;0
2015;7;23;JUEVES   ;Corregimiento de San Cristóbal;0;Medio;1;1;0;0
2015;7;23;JUEVES   ;Doce de Octubre;0;Medio;2;2;0;0
2015;7;23;JUEVES   ;El Poblado;0;Alto;1;1;0;0
2015;7;23;JUEVES   ;El Poblado;0;Bajo;6;2;4;0
2015;7;23;JUEVES   ;El Poblado;0;Medio;7;0;7;0
2015;7;23;JUEVES   ;Guayabal;0;Alto;6;1;5;0
2015;7;23;JUEVES   ;Guayabal;0;Medio;2;2;0;0
2015;7;23;JUEVES   ;In;0;Bajo;1;1;0;0
2015;7;23;JUEVES   ;La América;0;Bajo;2;0;2;0
2015;7;23;JUEVES   ;La América;0;Medio;1;1;0;0
2015;7;23;JUEVES   ;La Candelaria;0;Alto;25;12;12;1
2015;7;23;JUEVES   ;La Candelaria;0;Medio;7;3;4;0
2015;7;23;JUEVES   ;Laureles Estadio;0;Alto;5;2;3;0
2015;7;23;JUEVES   ;Laureles Estadio;0;Medio;9;4;5;0
2015;7;23;JUEVES   ;Manrique;0;Bajo;1;1;0;0
2015;7;23;JUEVES   ;Manrique;0;Medio;2;1;1;0
2015;7;23;JUEVES   ;Popular;0;Bajo;1;1;0;0
2015;7;23;JUEVES   ;Robledo;0;Bajo;3;1;1;1
2015;7;23;JUEVES   ;Robledo;0;Medio;4;3;1;0
2015;7;23;JUEVES   ;San Javier;0;Bajo;2;2;0;0
2015;7;23;JUEVES   ;Santa Cruz;0;Bajo;4;4;0;0
2015;7;23;JUEVES   ;Villa Hermosa;0;Medio;1;1;0;0
2015;7;24;VIERNES  ;Aranjuez;0;Bajo;2;2;0;0
2015;7;24;VIERNES  ;Aranjuez;0;Medio;11;9;2;0
2015;7;24;VIERNES  ;Belén;0;Alto;1;1;0;0
2015;7;24;VIERNES  ;Belén;0;Bajo;2;1;1;0
2015;7;24;VIERNES  ;Belén;0;Medio;2;0;2;0
2015;7;24;VIERNES  ;Buenos Aires;0;Bajo;5;3;2;0
2015;7;24;VIERNES  ;Buenos Aires;0;Medio;2;1;1;0
2015;7;24;VIERNES  ;Castilla;0;Alto;6;5;1;0
2015;7;24;VIERNES  ;Castilla;0;Medio;4;2;2;0
2015;7;24;VIERNES  ;Corregimiento de San Cristóbal;0;Bajo;1;1;0;0
2015;7;24;VIERNES  ;Corregimiento de San Cristóbal;0;Medio;3;2;1;0
2015;7;24;VIERNES  ;El Poblado;0;Alto;1;0;1;0
2015;7;24;VIERNES  ;El Poblado;0;Bajo;4;0;4;0
2015;7;24;VIERNES  ;El Poblado;0;Medio;3;1;2;0
2015;7;24;VIERNES  ;Guayabal;0;Alto;4;2;2;0
2015;7;24;VIERNES  ;Guayabal;0;Bajo;1;1;0;0
2015;7;24;VIERNES  ;Guayabal;0;Medio;2;0;2;0
2015;7;24;VIERNES  ;In;0;Bajo;1;1;0;0
2015;7;24;VIERNES  ;La América;0;Bajo;2;1;1;0
2015;7;24;VIERNES  ;La América;0;Medio;3;2;1;0
2015;7;24;VIERNES  ;La Candelaria;0;Alto;29;8;21;0
2015;7;24;VIERNES  ;La Candelaria;0;Bajo;1;1;0;0
2015;7;24;VIERNES  ;La Candelaria;0;Medio;2;1;1;0
2015;7;24;VIERNES  ;Laureles Estadio;0;Alto;1;1;0;0
2015;7;24;VIERNES  ;Laureles Estadio;0;Medio;6;2;4;0
2015;7;24;VIERNES  ;Manrique;0;Bajo;1;1;0;0
2015;7;24;VIERNES  ;Manrique;0;Medio;3;1;2;0
2015;7;24;VIERNES  ;Popular;0;Bajo;2;1;1;0
2015;7;24;VIERNES  ;Robledo;0;Bajo;2;2;0;0
2015;7;24;VIERNES  ;Robledo;0;Medio;15;9;6;0
2015;7;24;VIERNES  ;Villa Hermosa;0;Bajo;1;0;1;0
2015;7;24;VIERNES  ;Villa Hermosa;0;Medio;2;2;0;0
2015;7;25;SÁBADO   ;Aranjuez;0;Bajo;3;3;0;0
2015;7;25;SÁBADO   ;Aranjuez;0;Medio;6;4;2;0
2015;7;25;SÁBADO   ;Belén;0;Bajo;4;2;2;0
2015;7;25;SÁBADO   ;Buenos Aires;0;Bajo;6;4;2;0
2015;7;25;SÁBADO   ;Buenos Aires;0;Medio;4;4;0;0
2015;7;25;SÁBADO   ;Castilla;0;Alto;10;2;8;0
2015;7;25;SÁBADO   ;Castilla;0;Bajo;3;1;2;0
2015;7;25;SÁBADO   ;Castilla;0;Medio;7;3;4;0
2015;7;25;SÁBADO   ;Corregimiento de San Antonio de Prado;0;Medio;1;1;0;0
2015;7;25;SÁBADO   ;Corregimiento de San Cristóbal;0;Medio;1;1;0;0
2015;7;25;SÁBADO   ;Doce de Octubre;0;Bajo;1;1;0;0
2015;7;25;SÁBADO   ;Doce de Octubre;0;Medio;7;5;2;0
2015;7;25;SÁBADO   ;El Poblado;0;Alto;1;1;0;0
2015;7;25;SÁBADO   ;El Poblado;0;Bajo;2;2;0;0
2015;7;25;SÁBADO   ;El Poblado;0;Medio;3;1;2;0
2015;7;25;SÁBADO   ;Guayabal;0;Alto;4;2;2;0
2015;7;25;SÁBADO   ;Guayabal;0;Medio;2;0;2;0
2015;7;25;SÁBADO   ;La América;0;Bajo;1;1;0;0
2015;7;25;SÁBADO   ;La América;0;Medio;3;1;2;0
2015;7;25;SÁBADO   ;La Candelaria;0;Alto;18;6;12;0
2015;7;25;SÁBADO   ;La Candelaria;0;Medio;4;2;2;0
2015;7;25;SÁBADO   ;Laureles Estadio;0;Alto;9;1;8;0
2015;7;25;SÁBADO   ;Laureles Estadio;0;Medio;7;2;5;0
2015;7;25;SÁBADO   ;Manrique;0;Bajo;4;4;0;0
2015;7;25;SÁBADO   ;Manrique;0;Medio;1;1;0;0
2015;7;25;SÁBADO   ;Popular;0;Bajo;1;1;0;0
2015;7;25;SÁBADO   ;Robledo;0;Bajo;4;3;1;0
2015;7;25;SÁBADO   ;Robledo;0;Medio;3;2;1;0
2015;7;25;SÁBADO   ;San Javier;0;Bajo;2;1;1;0
2015;7;25;SÁBADO   ;San Javier;0;Medio;1;1;0;0
2015;7;25;SÁBADO   ;Santa Cruz;0;Bajo;1;0;1;0
2015;7;25;SÁBADO   ;Villa Hermosa;0;Bajo;1;0;1;0
2015;7;25;SÁBADO   ;Villa Hermosa;0;Medio;1;1;0;0
2015;7;26;DOMINGO  ;Aranjuez;0;Bajo;5;4;1;0
2015;7;26;DOMINGO  ;Aranjuez;0;Medio;3;2;1;0
2015;7;26;DOMINGO  ;Belén;0;Alto;1;1;0;0
2015;7;26;DOMINGO  ;Buenos Aires;0;Bajo;2;1;1;0
2015;7;26;DOMINGO  ;Buenos Aires;0;Medio;1;0;1;0
2015;7;26;DOMINGO  ;Castilla;0;Alto;2;1;1;0
2015;7;26;DOMINGO  ;Castilla;0;Medio;3;3;0;0
2015;7;26;DOMINGO  ;Corregimiento de Altavista;0;Bajo;1;1;0;0
2015;7;26;DOMINGO  ;Corregimiento de San Antonio de Prado;0;Medio;3;3;0;0
